,Date,H_TDH_I_L3_N
354,2022-06-28T04:32:00Z,70.59307487191427
355,2022-06-28T04:33:00Z,69.50278691197015
356,2022-06-28T04:34:00Z,73.6518854603322
357,2022-06-28T04:35:00Z,70.46474351808725
358,2022-06-28T04:36:00Z,71.68103722248095
359,2022-06-28T04:37:00Z,74.64386356932147
360,2022-06-28T04:38:00Z,70.34233189722089
361,2022-06-28T04:39:00Z,65.21478605806547
362,2022-06-28T04:40:00Z,70.64698672566368
363,2022-06-28T04:41:00Z,70.18672748796767
364,2022-06-28T04:42:00Z,66.4699808647725
365,2022-06-28T04:43:00Z,68.55689815246076
366,2022-06-28T04:44:00Z,67.21776998913211
367,2022-06-28T04:45:00Z,63.76563757930521
368,2022-06-28T04:46:00Z,59.86905577550067
369,2022-06-28T04:47:00Z,62.947951172178186
370,2022-06-28T04:48:00Z,60.1745562800807
371,2022-06-28T04:49:00Z,54.81191247477096
372,2022-06-28T04:50:00Z,54.93876389535784
373,2022-06-28T04:51:00Z,55.53242854370437
374,2022-06-28T04:52:00Z,54.88168075609375
375,2022-06-28T04:53:00Z,55.179781594472885
376,2022-06-28T04:54:00Z,59.67814438751745
377,2022-06-28T04:55:00Z,81.13929056047193
378,2022-06-28T04:56:00Z,66.64947562490293
379,2022-06-28T04:57:00Z,74.7988337214718
380,2022-06-28T04:58:00Z,73.07745994410801
381,2022-06-28T04:59:00Z,68.93618390001546
382,2022-06-28T05:00:00Z,69.37170711069705
383,2022-06-28T05:01:00Z,75.27389229156962
384,2022-06-28T05:02:00Z,67.34335289551309
385,2022-06-28T05:03:00Z,73.11657246545563
386,2022-06-28T05:04:00Z,70.08355499922371
387,2022-06-28T05:05:00Z,66.82918180406764
388,2022-06-28T05:06:00Z,63.418838695565164
389,2022-06-28T05:07:00Z,63.401445000776235
390,2022-06-28T05:08:00Z,71.13726746623192
391,2022-06-28T05:09:00Z,64.18348400869425
392,2022-06-28T05:10:00Z,66.46680957925787
393,2022-06-28T05:11:00Z,72.97111616984937
394,2022-06-28T05:12:00Z,63.52533655488274
395,2022-06-28T05:13:00Z,65.03930825958699
396,2022-06-28T05:14:00Z,68.2215875640428
397,2022-06-28T05:15:00Z,69.25246677534543
398,2022-06-28T05:16:00Z,77.51281986492775
399,2022-06-28T05:17:00Z,62.150478574755454
400,2022-06-28T05:18:00Z,55.38506947678928
401,2022-06-28T05:19:00Z,54.19478031361589
402,2022-06-28T05:20:00Z,54.82354052165811
403,2022-06-28T05:21:00Z,55.70727208507994
404,2022-06-28T05:22:00Z,64.85220241422137
405,2022-06-28T05:23:00Z,59.4906157040832
406,2022-06-28T05:24:00Z,56.56225065983543
407,2022-06-28T05:25:00Z,55.42946747399468
408,2022-06-28T05:26:00Z,61.44382657775002
409,2022-06-28T05:27:00Z,60.95342400248406
410,2022-06-28T05:28:00Z,59.28279079335502
411,2022-06-28T05:29:00Z,53.82606551777675
412,2022-06-28T05:30:00Z,59.15551653469954
413,2022-06-28T05:31:00Z,55.765623738549884
414,2022-06-28T05:32:00Z,56.09247756559538
415,2022-06-28T05:33:00Z,56.22672865238316
416,2022-06-28T05:34:00Z,62.62236585933858
417,2022-06-28T05:35:00Z,58.69546871603787
418,2022-06-28T05:36:00Z,60.67435087719298
419,2022-06-28T05:37:00Z,62.66655243750969
420,2022-06-28T05:38:00Z,57.156126727216225
421,2022-06-28T05:39:00Z,54.25186345287995
422,2022-06-28T05:40:00Z,54.73347601304143
423,2022-06-28T05:41:00Z,54.42657799281084
424,2022-06-28T05:42:00Z,57.697148036019215
425,2022-06-28T05:43:00Z,60.01494877271881
426,2022-06-28T05:44:00Z,55.54447942866011
427,2022-06-28T05:45:00Z,55.055678621332056
428,2022-06-28T05:46:00Z,55.34979833179391
429,2022-06-28T05:47:00Z,54.288227526781526
430,2022-06-28T05:48:00Z,54.1288175749107
431,2022-06-28T05:49:00Z,54.20450558919421
432,2022-06-28T05:50:00Z,54.491401218754824
433,2022-06-28T05:51:00Z,60.71811461729545
434,2022-06-28T05:52:00Z,56.00537292345906
435,2022-06-28T05:53:00Z,53.71803039124357
436,2022-06-28T05:54:00Z,52.18714516379441
